mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,mfcc_50,mfcc_51,mfcc_52,mfcc_53,mfcc_54,mfcc_55,mfcc_56,mfcc_57,mfcc_58,mfcc_59,mfcc_60,mfcc_61,mfcc_62,mfcc_63,mfcc_64,mfcc_65,mfcc_66,mfcc_67,mfcc_68,mfcc_69,mfcc_70,mfcc_71,mfcc_72,mfcc_73,mfcc_74,mfcc_75,mfcc_76,mfcc_77,mfcc_78,mfcc_79,label
-674.3264,57.639324,5.9128113,19.281298,1.370804,-5.6940413,-9.848161,1.9123902,-7.667361,-2.2442176,-5.138451,0.24898337,-5.0610085,1.6918082,-5.976623,2.3487444,-8.220605,-0.89049685,-4.02464,-0.22960366,-9.801096,0.63581234,-7.443554,-1.3299567,-5.2717733,0.9768177,-4.9308286,0.91119945,-4.249832,-1.20181,-4.5476165,-0.32976905,-0.70331633,-1.3682749,-1.8053641,-2.744943,-2.9358306,-0.93400437,-1.5563468,-1.2518189,203.66867,66.73378,26.710962,27.452677,17.237549,23.863993,18.09363,9.449153,12.653707,8.725427,12.303954,7.7693596,11.069402,9.888091,9.991351,5.828959,9.936113,6.2915497,5.539094,5.2511673,10.541077,5.5927153,8.294695,3.7224076,6.879977,4.065387,7.054043,3.816218,7.176216,3.6546288,5.343248,3.6754482,4.2360077,4.4879932,6.04755,6.5020556,5.3865166,3.8445938,3.680341,4.1198697,disgust
-639.19867,81.05294,-9.464291,18.877623,4.7622447,-2.3955498,-11.393056,-5.4901075,-1.7089763,2.0356092,-7.9996476,4.5858603,-0.1687662,-1.2495805,-1.612873,1.1819602,-7.349797,2.3351216,-6.464837,-1.1647885,-7.3286066,-0.64734864,-2.305055,-1.0847846,-2.2723577,1.3927366,-2.475665,1.1486094,-4.783917,-3.3858216,-2.5391426,1.1224396,-0.34388912,-1.3284192,-1.5154866,-3.2325342,-2.986542,-1.3317757,2.4284086,3.2780426,177.96823,58.75993,27.346947,24.323332,20.665169,18.407549,15.946965,12.426175,11.093424,9.534958,14.384466,7.7517285,9.077716,9.0130415,7.542382,6.170997,9.275735,6.5941935,7.875477,5.4534764,7.8485713,5.031599,6.409864,6.004146,5.5808163,3.923226,7.2615957,4.833952,5.533479,4.0177736,3.893498,3.110635,3.6279635,3.8936281,4.0817294,6.4592185,5.3875427,6.3199515,7.4706693,8.885782,happy
-438.26016,53.74825,-17.879593,18.368216,-1.27822,-7.586497,-19.140478,-2.0434892,-11.942355,3.264258,-9.806612,1.6546971,-2.3987641,-1.6900537,-2.1633968,2.2537658,-7.9644847,3.1291356,-4.7354994,0.90328753,-6.702035,-0.12796898,-1.7103621,1.8003168,1.8965526,7.8905087,3.4751937,8.711154,6.237151,6.121628,5.7181067,7.003269,4.27854,4.85049,3.6005502,2.4489067,0.20986338,1.1055748,1.3898821,1.7061872,159.15282,52.793526,27.750284,24.444386,23.611435,25.141758,20.13333,12.4486265,16.578203,11.048986,14.552187,10.877705,11.07417,11.533292,9.388291,8.056339,12.499677,7.2803807,10.154555,9.273055,8.520135,8.746866,6.485801,8.874017,11.465131,12.054033,10.862618,11.931498,8.609027,11.739011,10.765134,9.853605,9.067972,6.226981,5.7439737,5.2665625,5.23059,4.3458557,5.4790606,5.228119,happy
-569.9554,59.520634,-1.5883645,14.543082,4.4031234,1.4717256,-18.068861,-4.7603426,-13.643464,-3.1396983,-11.6261,-3.4029362,-1.3948356,-2.7188113,-5.167014,2.9993742,-10.087745,1.4325577,-0.34503114,-0.6971803,-5.226892,-0.9368115,-0.083519906,-4.3800793,-2.1494324,3.0440588,-1.7398633,4.5264597,2.4396393,2.0452712,1.4725945,5.584857,5.7341833,7.1588593,7.538162,4.8319693,5.59778,4.745534,6.997652,5.4855185,142.16373,61.536694,23.294952,20.31521,19.986376,24.351177,21.636953,11.672262,17.087053,9.0699,11.496541,11.090185,10.654151,10.482302,11.359037,7.0716004,14.210156,8.665752,6.830198,6.609314,8.173473,6.9224405,5.856608,8.359818,6.463194,6.3062935,7.398045,5.2941165,5.7842827,5.4570537,5.4953275,7.3071837,7.260475,7.8840528,7.817605,7.5697184,7.6527047,8.447462,8.110525,6.7509894,sad
-591.45996,60.786625,2.035824,20.260223,3.5398002,-0.5205952,-5.52592,-6.19977,-8.870942,3.3255498,-7.270137,0.3102416,2.606489,-2.6142356,-5.178843,5.0363755,-9.984794,2.8469827,-1.7800616,-2.7975514,-6.150251,-0.16083273,-8.026269,-2.3637204,-6.0311236,0.70352954,-4.2733483,-0.8636046,-1.1895992,-2.7298615,-3.0138447,-2.7474444,-1.935073,-1.5167282,-0.6696758,-3.202763,-3.5504298,-4.424777,-3.6306372,-1.9588306,165.89651,67.75882,29.384233,25.949783,21.461224,25.794006,17.306637,14.654314,12.2866125,9.541575,12.016686,6.9694076,6.4646583,10.356005,6.8909197,7.9952483,12.403675,6.500026,6.111007,5.465512,6.77097,5.1152496,9.574379,4.3281994,6.844552,5.672316,5.7692957,3.818448,4.233375,4.3582053,3.5480947,3.5916493,3.1548142,3.174148,3.639006,4.1253014,4.0545607,4.6740656,4.362215,3.5246904,angry
-477.1878,38.127182,-22.297245,4.767443,-6.028431,-12.991572,-17.936993,-9.35556,-16.02991,-5.0459156,-12.767521,-0.6789773,-5.6759677,-0.7449126,-3.7493713,0.9853986,-6.4187064,4.0993357,-4.612285,5.5528145,2.213138,10.556756,9.623076,6.6788073,-0.08809618,4.173466,0.28849044,5.9983997,5.0027204,2.0596542,-0.09841535,4.5354543,2.0554237,4.4866695,2.8189075,0.30118632,-1.222396,0.5674209,4.9007125,5.105146,171.8784,41.875496,30.926273,23.652723,20.451036,27.270693,20.905401,15.657193,17.625727,12.4131775,13.395669,8.663772,10.682909,7.668299,7.793751,9.5799465,14.364085,10.766683,9.6473255,12.855275,12.453396,16.175657,16.189596,15.933599,9.358189,7.8748083,10.380076,7.2714777,7.803117,7.3664136,6.220721,7.7182627,4.2549467,8.069223,7.0422697,6.055494,5.684357,4.7952924,5.3264174,8.290666,fearful
-670.14575,96.27423,-0.81358624,23.877472,5.4679523,3.0822444,-15.429208,-6.5152345,-1.6133733,4.747659,-4.4111085,4.2846007,1.7533882,3.7034934,-4.751243,6.8488474,-11.879858,3.4265003,-2.7658477,-1.901179,-6.469635,1.6640091,-6.0936894,0.876774,-5.7879286,5.1352944,-6.456172,4.252189,-5.9366455,-2.9332678,-4.0717244,-1.8536589,-1.0866834,-1.6330138,-2.4275944,-5.927482,-6.0732417,-3.108107,-2.1409254,-1.7731941,156.99944,59.84393,25.748772,20.74006,21.551176,20.417265,17.282452,13.042958,8.879575,13.94078,10.647393,8.009805,9.246392,7.8661327,8.309264,5.717698,8.411196,7.4301987,5.284523,5.1088753,7.951597,4.5718966,6.767815,7.301982,7.243266,6.6617866,8.779642,5.1822085,6.784493,3.8076055,5.600941,3.412072,4.720068,4.102545,5.359404,5.5168767,5.7198434,4.1357503,4.923639,4.6505027,calm
-655.10925,79.28869,-9.634777,27.079027,7.682576,6.943406,-7.6452627,-2.6457818,-2.1884773,8.181404,-4.7653236,6.544209,2.409352,-1.726245,-1.2891406,8.792215,-5.947955,6.462983,-0.46392852,-1.0234296,-3.6107328,0.8564456,-1.5151628,1.1178961,-4.4207206,5.555365,-3.1184814,3.0843797,-3.4840589,-1.4917257,-0.77130127,2.994529,1.0390939,-0.69213897,-0.61262274,-3.8020003,-1.8313823,-0.53507775,1.8276402,-0.8616324,162.32634,62.848423,29.008982,21.727436,20.566969,21.062534,18.431911,13.031846,10.793284,9.6452675,13.336902,8.87522,7.767206,7.878387,9.408047,7.1053696,11.16553,6.3558187,6.1275873,5.932257,8.011731,5.612491,8.748743,6.1460195,4.7565455,6.8197913,6.708387,5.470504,5.194304,5.0161834,5.7882895,3.9718301,4.080347,4.03332,3.3444376,4.8119087,4.5149546,4.750178,3.818481,3.4501355,happy
-528.7361,49.01318,-3.5836148,13.538091,-2.5658565,-6.02577,-15.978199,-7.2297373,-9.903548,-1.283827,-11.935569,1.6637046,-6.942061,-2.4049995,-4.0099363,-2.2843862,-8.049174,3.8757176,-6.8664184,3.053298,-3.3444743,1.348172,-1.1240163,0.44296655,0.16865298,5.812926,2.5759664,6.604226,1.8636731,2.094637,0.68921083,3.1108296,-0.06508407,2.3346262,3.016763,1.2027619,0.035349827,1.6435918,2.8465524,3.3039632,187.74017,51.88147,25.78182,22.580595,21.532303,23.051981,17.577242,12.602713,14.45887,9.960811,16.26395,8.675552,12.71705,9.932262,9.558586,7.608504,12.180204,7.700743,10.9443,13.325168,11.478778,8.691541,9.092819,8.503603,8.008933,9.561258,8.406438,11.923794,8.150538,7.11255,6.1107373,5.7797074,6.914863,6.512716,5.660425,5.6453853,4.1633587,4.988607,6.169413,5.5372458,surprised
-706.46533,86.84811,-2.8878405,16.57745,6.961597,2.7015996,-9.750409,-2.9821305,-1.2697189,1.9210151,-6.8364296,4.5775843,0.11415882,-1.8854122,-2.4706843,2.4245813,-8.411172,3.7442863,-3.3929477,-0.8275325,-5.114312,-0.18580133,-3.5354035,-2.1397789,-3.0150995,1.710227,-4.0417023,1.6284959,-5.091533,-0.8576287,-4.9293966,0.1027978,-0.2954309,0.34814018,-2.7289183,-3.6908073,-3.901217,-2.7035077,-0.7496213,-0.922941,176.17291,67.64047,24.430777,22.602123,19.89817,14.380011,16.690298,11.762518,8.819192,9.81309,10.065994,9.371501,6.7339325,8.516962,7.1533594,5.2684145,10.38144,6.324185,6.291409,4.8044033,7.5373135,4.714284,5.102016,4.5216937,5.682713,4.072539,5.100482,3.4884248,6.285734,3.736502,5.456085,3.5150707,3.6094239,3.6986713,3.9673352,4.2203093,4.2857323,3.395879,3.4626405,3.0662599,calm
-723.74,70.774574,10.520578,19.305706,5.8553123,6.1523223,-10.983598,2.2720983,-1.6059026,4.501895,-3.9387825,4.8761797,-0.79599357,2.7418723,0.27609333,4.359595,-6.1496916,1.934633,-2.087477,1.7738302,-6.6644373,-2.0959032,-3.58746,-3.0732148,-1.9845159,1.7326373,-3.1798706,0.54670036,-2.6791432,-1.8131968,-3.7120476,0.15767057,-1.771536,0.6308813,-2.934551,-2.3131068,-4.2880354,-2.0538425,-0.4646804,1.1809173,192.91687,67.3077,22.97999,19.429846,17.48869,19.238558,19.644016,10.647414,11.395651,9.689902,13.368399,8.657904,8.402013,7.5350957,8.343498,6.801589,9.841931,5.889485,6.5840054,4.845694,9.560042,5.250616,5.916722,4.918735,5.097254,4.009003,5.98566,3.63459,5.1872663,4.2541294,5.1268473,4.0701694,4.111972,3.4167454,5.0993657,4.3521457,5.447463,5.554962,6.278992,5.6168284,disgust
-355.0061,25.979057,-26.21479,7.1725163,-5.0117693,-12.65849,-10.107873,-5.754679,-17.315805,6.059264,-9.301817,-0.65915716,-3.315667,0.06373444,-3.410132,4.5044804,-3.1083434,4.709811,-1.2289853,3.5228822,0.2177409,6.156021,3.097229,4.9995704,-1.3626884,4.817375,1.2208732,4.265792,0.60365987,3.1650019,2.984749,5.100141,2.18141,1.7980593,2.197225,3.4079387,2.5319784,1.9337246,-0.75463927,1.3320433,185.91096,43.440765,37.476536,19.232136,19.562614,27.199492,18.207346,15.556088,19.850412,10.220375,14.721148,6.3570695,9.636742,11.099183,10.377984,13.248248,12.648469,13.141209,10.833694,9.633934,11.845187,12.827718,11.007818,12.218024,12.756089,12.395789,5.5687747,7.0421634,7.340929,8.523532,9.383755,9.321342,7.2590823,5.2369165,5.379822,5.9401107,4.987902,5.3403397,6.9121237,6.317056,angry
-615.9964,76.31533,-12.5410385,18.87708,3.8526795,1.5715791,-14.08152,-7.2346315,-3.6172092,4.061245,-9.821582,4.0357633,2.101777,-4.024621,-1.366847,3.5328784,-8.942583,2.8010275,-5.1176915,-2.6175737,-5.3836684,-0.07122253,-1.7917547,-0.32067102,-3.8049452,3.5458262,-3.1759107,2.4013453,-2.4427536,-1.9510245,-0.6676353,1.3742898,0.42080316,0.8477086,1.562798,1.1553242,3.417161,5.4580827,7.8115034,3.982291,169.13913,59.622585,29.388817,19.89911,20.715277,23.442904,20.092485,13.838648,13.510605,9.29702,14.221541,9.027011,10.430345,7.9452705,7.9343867,9.628891,13.098181,7.0724015,11.042898,6.8857746,8.601779,5.2024355,9.165602,7.9765553,6.8115506,6.5409055,8.6398735,7.137167,7.516584,5.9084463,8.347651,8.264864,9.113732,6.5575957,7.292498,8.435409,10.590618,10.797498,10.3484335,8.488425,happy
-618.074,64.31491,4.993634,18.26288,0.24246775,-5.073316,-9.953684,-0.8538655,-5.5122156,-0.45259902,-8.120551,1.6954699,-5.9292846,-0.2725824,-2.4229832,-1.0811466,-7.187064,3.6729925,-7.718363,1.7221084,-8.754093,1.0650437,-6.997086,-3.4208968,-4.381242,0.21752849,-4.6999726,0.26925147,-2.4939556,-2.915777,-1.8914084,0.32172418,0.092820264,0.82969844,0.7963466,-0.41906583,-2.5914962,-0.17248195,-0.49595132,0.9995105,191.5869,58.147617,23.717278,24.952284,22.04691,23.139448,18.245447,13.680556,10.58783,9.929829,12.475264,8.738985,9.016947,9.186205,6.670964,5.954319,10.654191,6.7058897,9.602856,5.4095974,10.745123,5.172503,8.764972,5.581582,5.518926,4.919313,6.979404,4.9518213,5.6876793,4.4699426,5.801666,5.3542347,5.3806133,5.87533,6.2137346,6.1481433,6.6766944,6.209805,6.727579,6.3607802,surprised
-651.2687,80.17041,2.2007327,24.084007,5.561996,2.8978298,-10.890413,-3.5125177,-0.73095846,1.1289531,-6.4921956,5.001932,1.1016246,-2.6027992,-0.8027752,3.7736347,-6.489603,6.462288,-3.6283362,0.83992505,-5.943771,0.6244616,-4.1865444,-1.5557008,-3.4403665,3.1099408,-3.1556044,3.4418926,-3.0888803,-0.42896578,-3.1734545,1.278688,0.050995942,-0.097425185,-1.4519663,-3.2737658,-4.56625,-3.188915,-0.689947,0.47351864,164.56673,64.9511,26.973919,22.908667,20.952976,17.582968,19.347212,11.904118,9.800474,9.591784,11.812388,8.61125,8.584447,9.890671,7.018748,7.5633774,11.365873,5.6569715,7.9719133,6.160891,9.145563,4.462113,7.554448,6.1005664,6.3967886,6.2236085,6.113349,4.338144,6.7801023,4.329792,5.6745415,3.5344021,3.9428267,4.286008,3.9626646,4.9353185,5.3271775,5.037006,4.669684,3.8061254,neutral
-511.5925,52.316216,-5.139755,17.087019,-3.0835536,-6.5394554,-8.078029,-7.2333603,-7.265646,2.1514578,-7.6109147,2.3365471,-1.7202854,-2.8320982,-4.7191734,1.671748,-11.641411,1.5299697,-4.509675,-0.11720267,-7.9040074,-0.9161257,-4.9743395,-4.5083923,-3.2104034,0.015887331,-4.8882127,-0.019645669,-2.1825562,-1.0295358,-0.24578549,1.2798476,0.4763012,2.1159904,1.7383525,0.562791,-0.8362072,-1.8865582,-0.7374519,0.062480375,171.84564,63.724216,28.56255,29.046156,21.245092,26.11143,15.74638,14.155117,12.4373,11.305977,12.834735,7.468402,7.5283117,9.817043,8.281711,7.7798853,12.950198,6.2317653,7.3459005,5.1214685,9.539228,5.247232,7.1934376,5.92882,6.498422,5.3547134,7.284589,3.6777482,5.0449395,5.113674,8.252317,8.071698,6.9767466,9.080759,6.5490313,6.765308,6.5573587,6.4122,5.3753443,5.0670743,angry
-498.43564,56.159237,-3.3734736,14.771737,-4.863501,-4.329616,-15.322301,-4.2599354,-12.062129,0.40381032,-9.175652,0.8888632,-5.6884723,-3.1567087,-7.3846474,2.068417,-6.939357,2.8631024,-5.5658784,-2.3050008,-4.07742,3.076734,-0.9046693,6.162924,2.1216533,5.4992633,2.937744,6.885498,2.5441675,3.6303868,4.676304,3.7135653,4.5111856,5.929101,4.523623,2.3107877,0.10223676,0.60685515,3.3556905,4.5843186,168.05795,49.090134,26.940638,26.679144,21.990637,20.064077,15.858285,15.432147,12.275026,10.361229,12.494574,9.088261,9.916468,9.760024,11.013433,8.038797,11.298127,6.976614,7.6237984,8.240524,8.359161,9.476233,11.603078,11.061642,13.9377365,10.031175,7.9183607,8.908185,7.478411,10.029428,7.6325626,8.782669,8.064111,8.730672,7.937068,6.230948,6.9267693,5.972291,4.971577,5.157246,surprised
-633.4143,73.657974,-5.7630563,30.241724,9.720608,3.4719393,-20.651253,-0.9809362,0.50511616,2.0804355,-4.3410406,6.1750135,-2.5254595,1.6899436,-6.0014844,5.764378,-6.099347,7.000237,-4.0659213,1.5776646,-6.854982,6.4377236,-4.918029,2.282244,-2.358852,4.411767,-3.1811905,4.3158803,-4.697145,-1.5073768,-3.2012706,-0.53070825,0.37623465,-0.8775169,-5.158589,-4.7020235,-3.2714543,-1.1451751,2.3102252,0.57835007,135.75594,59.00106,25.384651,22.591316,20.707928,17.81014,16.096907,10.070068,7.0235505,12.633567,9.004339,8.919508,9.884465,8.646262,7.903821,7.2399125,9.38125,5.662585,5.8641877,5.4849334,8.21768,6.3329983,8.763963,7.527384,6.1954536,6.6601305,6.9952555,6.173246,6.7484536,4.532756,5.429393,3.6604652,5.1331058,3.798105,4.986473,6.5124993,7.0596647,9.011338,7.7114015,6.7065,calm
-588.55023,56.805397,13.040082,21.301416,-1.3608211,-5.604304,-9.944395,4.5072856,-13.029963,-2.9054525,-5.524575,-0.75153136,-7.273223,2.1020389,-9.268503,3.9568992,-10.464533,1.3467747,-5.8929157,-4.220141,-8.671083,-0.1439999,-8.440809,-2.4572604,-5.1473227,0.18223664,-5.3029475,1.8584148,-4.3246975,-0.88824576,-2.7268982,1.4464741,1.5238763,1.7147583,0.286327,-0.8967562,-1.815407,-0.6759411,0.7598374,0.9593521,199.4968,62.15307,28.896631,26.571053,23.333302,26.54081,18.378004,10.600756,18.215725,10.471293,11.000281,7.661972,9.903749,11.122998,12.467755,8.630423,11.019823,7.0207434,7.62401,6.0612435,8.087101,7.042075,8.107671,5.5104375,7.3450556,6.350936,7.4428425,4.525184,6.132757,5.5678425,6.2610965,6.634951,8.873575,8.776728,8.25001,7.5662384,5.7307825,5.324983,5.5643153,5.070598,disgust
-688.91583,89.28871,8.280545,24.265486,11.665914,13.977662,-6.009544,0.5364844,-0.9844202,6.5581727,-3.5946395,6.791942,3.0461874,3.3488688,-3.5687575,8.401681,-4.301697,4.9219294,0.15253136,1.8072368,-3.5603116,4.2207694,-3.4938192,2.4505222,-3.6843011,5.9512954,1.5836769,3.135334,-0.4987989,0.5573356,-0.39214027,0.72890145,2.109057,0.828665,1.1823038,-1.7403601,-1.8178508,0.29947814,0.004036354,0.5288905,168.97617,63.473278,26.038025,20.942043,17.293194,18.939924,17.213379,13.648332,11.99533,9.608068,11.408459,7.5142727,8.985904,10.013644,7.5491824,6.5551476,11.443839,6.567641,6.100436,4.96735,7.855198,4.4939356,7.4133725,3.868113,7.212591,5.2514443,6.852386,4.9741316,5.3194623,3.867274,5.014945,3.146206,3.3891509,3.1967518,3.3071604,5.058071,5.4587336,3.3915062,3.7703629,3.3592546,calm
-433.60968,47.655945,-8.91292,18.3463,5.3913364,-6.0558295,-8.805552,2.598144,-8.980379,7.6348767,-3.6400805,4.7171226,3.0003223,3.4964952,-1.0865786,7.849946,-5.868927,3.6371605,-1.2683673,1.4845605,-1.9078999,0.94386584,1.1106074,1.6019614,1.1025925,8.536115,1.3784888,8.931927,5.5094333,4.554351,5.2955527,4.9302683,3.4551148,5.9611435,6.3915954,5.5537057,3.8593683,2.8941953,4.31428,4.236315,187.37671,48.525322,30.07466,25.396475,19.201126,23.269424,17.755169,11.810037,16.744267,10.727606,12.071155,7.8338733,8.873741,9.569295,12.159229,4.8156824,11.725322,5.8223896,8.369918,6.297217,7.368776,7.3825855,6.6986103,6.08355,6.695679,5.925695,6.773241,8.488241,7.886308,9.031008,7.406883,6.1336713,5.244161,6.3709373,6.8914676,5.829258,5.227474,4.1497474,4.1501455,3.4461157,angry
-656.8585,73.05882,-5.606894,27.181986,1.2449005,5.288746,-14.041352,-9.850876,-6.687773,2.3252,-9.622307,3.6855454,-2.5161045,-1.1946042,-9.803393,4.832737,-8.864869,1.8883369,-3.4931755,-2.08657,-8.301327,0.2549708,-5.7799344,1.22409,-4.9127045,5.5361977,-3.6346366,4.374151,-3.8898485,-1.8096715,-2.6590588,1.108685,0.18921931,-0.04943272,-4.189888,-4.6292105,-3.0885866,-3.2677982,-0.33509463,-1.5413307,129.58582,77.91643,27.595001,21.231949,23.186592,18.313948,15.401929,15.892262,8.415962,9.945536,10.239333,9.298253,8.1526985,7.572109,7.3417025,5.5020394,9.628927,8.178818,5.262881,6.265454,7.3781075,4.408361,5.6354785,7.235999,6.115175,5.8365164,7.8150887,5.264845,5.8163185,5.347978,5.0338154,4.824563,3.6527803,4.177611,4.6724977,5.603723,4.42976,5.102447,3.8056502,3.5056965,calm
-369.92188,32.80106,-22.588783,11.844729,-0.9438196,-9.568679,-9.424206,-2.776584,-18.11666,7.8491173,-7.200156,-2.4062479,-2.8705072,2.637874,-8.668127,3.1443172,-9.020113,0.21093933,-0.19667792,3.4287345,0.2898832,6.5391736,0.34878477,8.917823,4.143495,10.508455,8.261601,9.73306,4.146461,6.4609075,4.3973455,4.0158873,1.0229108,2.3620749,3.0655658,4.4717298,2.3089988,3.0388405,1.8047221,2.1416247,187.04689,44.457912,39.364216,20.111666,22.85021,30.984978,20.421335,15.750092,21.458277,9.526025,14.956014,8.499721,10.19545,7.9245586,13.310598,8.198675,14.017925,9.424402,9.351564,13.144621,15.964513,14.694976,14.265108,12.206537,12.711894,15.945246,10.70995,11.509527,11.477067,10.644828,6.8780727,7.3557277,6.8017893,6.2942176,6.7753997,5.2494874,5.9768167,5.9105196,7.320609,8.643939,angry
-538.8416,52.305256,-0.31483775,21.719042,-4.386287,-10.945898,-5.240845,3.7922626,-12.828413,-0.6172812,-4.3033476,-0.66682637,-4.819693,2.0403564,-7.3681107,4.629653,-8.7000675,1.3901826,-3.4218724,-1.9005301,-7.31625,0.08330977,-6.277274,-2.13839,-1.8165962,0.23425055,-1.3383237,3.0918484,-1.2140815,-0.08848005,-2.0867903,1.5927973,2.550511,3.1772518,3.9208772,2.0906827,0.8985033,3.1075122,3.1791637,3.0799341,186.3514,55.950424,23.308481,28.004215,21.15015,26.218197,16.822186,13.950963,18.217028,11.555701,10.869774,9.022692,10.1471615,7.740529,10.953306,7.267877,10.740431,5.56087,6.808794,5.963554,8.712066,5.3992686,8.618723,6.340792,6.469957,6.508794,7.7323785,9.671099,9.20107,6.906226,6.439167,6.3412285,6.799238,8.889636,8.96691,7.384336,8.50651,6.723473,6.722275,5.582268,disgust
-585.27185,64.033554,12.113415,26.167347,1.6996102,-4.195577,-9.4468355,4.674988,-8.103178,-2.7395458,-1.6105207,2.0459616,-5.951749,5.1605406,-4.6306753,5.040614,-5.627425,2.7298522,-4.010105,0.06493766,-6.5002456,0.94542366,-4.756562,-2.3989036,-3.5761948,1.120296,-4.6731,2.7168906,-3.0055473,-0.46604365,-1.1368631,1.0441797,1.4349338,1.3561333,0.3215022,-0.9122136,-2.363228,-0.68308055,1.913581,0.63187176,181.3262,57.46161,32.61513,23.947104,23.076454,28.954853,20.078041,11.636904,18.1708,10.094189,10.778121,8.855879,11.988826,9.099124,13.378649,7.688943,14.7457485,7.3268204,8.410089,7.3646526,9.674518,6.991122,9.306683,6.182128,7.397188,5.3644433,8.418747,4.5807405,6.6950774,5.2313824,5.499856,5.3663516,5.789006,6.5850134,6.4441233,5.4875603,5.330174,5.972349,5.481772,4.9011536,disgust
-644.41833,46.97902,-1.867838,9.441986,-1.4968077,-6.058311,-16.392334,-11.201838,-11.458565,-4.19813,-11.349394,-0.5979527,-5.729315,-2.7010722,-6.080646,-2.489161,-8.454434,-1.7205586,-7.578884,-3.6147113,-11.830831,-3.216718,-5.1144743,-5.592805,-5.5837054,-2.3046427,-5.191788,-2.7508042,-3.3653212,-3.9969826,-3.3690286,1.2155005,-0.079273015,2.7710745,3.9084246,3.7031245,2.652671,4.114979,5.886109,5.9161587,160.65327,57.71241,21.681124,21.293165,17.425179,20.75538,18.982012,12.3562765,13.934918,9.7459135,12.897077,8.056752,10.706514,8.098665,9.029924,6.244278,10.196932,5.139631,7.5944695,5.265967,9.943425,4.809914,5.7877502,6.9838486,6.447636,5.0879273,7.591588,6.8076215,5.5911484,5.971381,6.5817,9.779173,7.9033585,7.733294,9.241156,8.420836,9.695943,9.333222,8.201317,7.6789956,fearful
-626.66833,78.782585,-6.7659683,18.618925,3.309824,-5.3013806,-10.10778,-9.536748,-12.942453,2.170544,-10.953928,2.910599,-2.2666523,-5.4835224,-5.073617,2.3720794,-13.315775,1.9471598,-3.683137,-1.8477542,-7.590347,-3.6067603,-5.645711,-2.8032086,-5.611061,2.2401397,-5.5895786,2.0026162,-4.0953946,-2.8163536,-3.4622116,-1.2282177,-0.97277915,-0.7411279,-0.2974437,-3.2004697,-4.393616,-3.4520833,-0.9380186,-0.62518126,183.44386,62.96455,31.464731,24.718006,21.172178,24.62174,16.604687,13.096211,14.644696,8.223504,13.220175,9.46881,7.748576,11.278164,9.691292,8.153092,13.048675,6.8588433,8.5546875,5.485963,7.1675324,5.7509575,7.7868733,6.2126617,7.6150203,6.0809846,8.621435,5.346705,6.358313,5.5813093,4.8546615,4.7817917,3.9105282,4.2724867,3.8605316,3.590909,5.747866,5.845041,6.139111,6.5796366,sad
-438.28513,27.422344,-21.42168,5.101131,-5.4460497,-14.89873,-19.762291,-10.556882,-15.817401,-3.210392,-13.228093,-0.13811074,-8.995672,-1.8087413,-7.302569,1.6156087,-6.5590606,7.102559,-1.5300503,7.911342,0.5811751,8.372962,0.17300037,-0.7240967,-0.3981613,5.3322806,1.4352963,2.9481869,-0.45844948,-0.09507352,0.18084124,3.3587823,-0.7535711,0.78783953,0.47721997,1.7970884,-0.028280038,2.8011615,4.7874084,4.49112,192.04846,36.4046,33.07253,19.94836,19.429272,27.5427,22.05985,13.090118,18.279516,8.3384075,14.18434,9.207088,10.807639,9.638997,12.470361,7.6382184,9.812841,11.54202,10.077803,13.179392,10.579501,13.348558,9.878547,7.4270425,5.992656,6.0146494,6.675661,5.324522,6.517842,5.4932885,4.5982313,5.852158,8.057378,5.791458,5.655179,7.2969823,6.5039716,7.3090134,9.703423,7.3681364,fearful
-599.18164,59.537422,-2.0577064,14.914074,8.319904,-6.0651064,-17.575487,-3.2299776,-19.194304,-2.1740873,-10.014467,-5.3956933,-4.477817,-3.857872,-10.569292,1.2915641,-11.0813265,0.4794281,-1.4462277,-2.127405,-5.8888617,-2.2797678,-2.6725287,-5.4907603,-1.6384196,1.3472375,-2.6640959,1.7156464,-0.42883587,-0.7173677,0.16173103,1.9687421,2.9085908,3.1813045,2.2941184,-1.5102003,0.43396157,-0.939673,3.4712768,3.6190164,161.87656,64.97039,26.981018,23.805578,20.601814,26.031528,21.627033,13.213193,21.77219,7.4793878,11.35767,10.932929,8.020044,8.999533,11.743586,5.860487,12.7654915,8.121646,5.299325,6.348136,8.250554,7.0958595,6.779951,8.604406,6.787876,5.3913865,5.860966,5.239678,4.298727,7.5018816,7.6577106,11.512431,10.058329,10.410261,7.5197086,7.28187,4.3578324,5.9733253,7.489245,6.782045,sad
